time_x,local_date,sensor_id,pm10_x,pm25_x,no2_x,o3,so2,co_conc,nmvoc,no,time_y,pm10_y,pm25_y,no2_y,latitude,longitude
7,2023-10-30 07:00:00,4463,2.6026192,1.517606,3.871589,60.792133,0.4527469,142.99214,6.013566,0.052793324,7,0.771,0.0,2.0,49.719281,5.630398
8,2023-10-30 08:00:00,4463,3.0258074,1.4758345,5.2759776,59.671116,0.42136866,146.53914,7.058716,0.16027713,8,0.0,0.0,2.0,49.719281,5.630398
9,2023-10-30 09:00:00,4463,3.5111067,1.7415261,5.601414,63.01452,0.7095053,145.99193,8.646655,0.43241143,9,0.1355,0.0,2.5,49.719281,5.630398
10,2023-10-30 10:00:00,4463,2.518736,1.4166428,6.61087,68.907585,0.70650685,149.48805,8.942191,0.5406839,10,0.0,0.0,2.5,49.719281,5.630398
11,2023-10-30 11:00:00,4463,4.241667,2.6260343,6.4727955,67.2926,0.6781704,142.34416,9.444123,0.7460364,11,0.0,0.0,4.5,49.719281,5.630398
12,2023-10-30 12:00:00,4463,4.6541953,2.4773436,6.9568057,62.91861,0.62492234,139.28217,9.242639,0.48772502,12,0.1355,0.0,5.0,49.719281,5.630398
13,2023-10-30 13:00:00,4463,2.5346918,1.8826171,5.7760754,60.800213,0.58552265,143.25241,8.765038,0.37554988,13,0.0,0.0,3.5,49.719281,5.630398
14,2023-10-30 14:00:00,4463,2.4880624,1.8554269,6.596043,59.504723,0.50734174,143.9427,9.753984,0.3230021,14,0.0,0.0,5.5,49.719281,5.630398
15,2023-10-30 15:00:00,4463,3.0016596,2.0437324,6.2950153,59.045567,0.34835067,143.06224,10.047089,0.2245173,15,0.1355,0.0,6.0,49.719281,5.630398
16,2023-10-30 16:00:00,4463,2.682587,2.1797123,5.4209094,57.077484,0.2826011,145.66228,8.845126,0.07582912,16,1.271,0.0,8.0,49.719281,5.630398
17,2023-10-30 17:00:00,4463,2.715089,2.261446,5.069801,54.17618,0.34111026,142.63437,7.4644113,0.037488233,17,2.271,0.0,-1.0,49.719281,5.630398
18,2023-10-30 18:00:00,4463,2.487062,2.0774114,4.445017,54.519012,0.38007328,139.34372,7.5876355,0.028457237,18,0.271,0.0,4.0,49.719281,5.630398
19,2023-10-30 19:00:00,4463,3.0865936,2.3411756,3.4842763,55.788902,0.516021,140.42816,6.858755,0.015255354,19,0.1355,0.0,4.0,49.719281,5.630398
20,2023-10-30 20:00:00,4463,3.3587754,2.4619377,3.0394666,57.044006,0.62172407,143.23593,6.84115,0.010516033,20,0.771,0.0,5.0,49.719281,5.630398
6,2023-10-31 06:00:00,4463,4.4079285,2.4549582,1.7221748,62.398376,0.63394976,148.25293,6.372929,0.01830358,6,2.771,0.3595,1.0,49.719281,5.630398
7,2023-10-31 07:00:00,4463,5.66506,2.510871,2.0760972,58.807438,0.697166,153.0885,6.4616513,0.02221157,7,2.771,0.3595,1.5,49.719281,5.630398
8,2023-10-31 08:00:00,4463,4.8721128,2.456897,2.635446,56.372044,0.7916606,166.28491,6.2747536,0.1049969,8,2.271,0.0,2.0,49.719281,5.630398
9,2023-10-31 09:00:00,4463,4.855939,2.2769558,2.9874012,54.64997,0.77281934,161.66267,6.2902465,0.19472423,9,3.271,0.3595,2.5,49.719281,5.630398
10,2023-10-31 10:00:00,4463,4.629398,1.6927756,3.2847755,54.705353,0.6622471,159.31956,6.3024683,0.23088431,10,4.771,1.2025,3.0,49.719281,5.630398
11,2023-10-31 11:00:00,4463,2.7788355,1.3758956,3.2940168,55.991974,0.5704838,158.01372,6.63947,0.4057344,11,4.771,1.2025,1.5,49.719281,5.630398
12,2023-10-31 12:00:00,4463,2.368678,1.5118827,2.965141,55.368114,0.6357297,153.41776,7.1080394,0.3484106,12,2.271,0.3595,1.5,49.719281,5.630398
13,2023-10-31 13:00:00,4463,2.2825105,1.4354832,2.7421062,53.36283,0.6650543,152.6565,7.7694936,0.38176432,13,1.271,0.0,2.5,49.719281,5.630398
14,2023-10-31 14:00:00,4463,2.4195373,1.6574566,2.6827195,53.145794,0.64310515,164.8742,8.882475,0.38028604,14,0.771,0.0,1.0,49.719281,5.630398
15,2023-10-31 15:00:00,4463,2.9334638,1.9781756,2.9056082,53.56431,0.56379485,151.06914,9.745323,0.33399776,15,0.1355,0.0,1.5,49.719281,5.630398
16,2023-10-31 16:00:00,4463,2.993958,2.612446,4.124628,53.103443,0.90185684,151.30063,10.982744,0.13008617,16,0.1355,0.0,2.0,49.719281,5.630398
17,2023-10-31 17:00:00,4463,3.9624882,2.9387212,5.0321555,53.136536,1.0619066,154.08272,11.789474,0.03971934,17,0.771,0.0,2.0,49.719281,5.630398
18,2023-10-31 18:00:00,4463,5.2861385,3.1481314,5.5887194,52.602097,1.0038836,156.23576,11.775497,0.03193179,18,1.771,0.0,3.0,49.719281,5.630398
19,2023-10-31 19:00:00,4463,5.193577,2.6923137,4.8977613,51.55092,0.93931794,152.39723,10.998768,0.017760016,19,2.771,0.0,5.5,49.719281,5.630398
20,2023-10-31 20:00:00,4463,4.564891,2.8081248,4.601154,49.79602,0.8856363,153.02887,10.681371,0.014580337,20,3.271,0.0,3.0,49.719281,5.630398
6,2023-10-02 06:00:00,4861,25.915548,18.153543,36.671764,9.527085,8.821615,366.5971,41.47506,9.83897,6,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
7,2023-10-02 07:00:00,4861,30.019474,18.451317,37.843094,7.6889963,10.006403,410.07358,48.308914,22.546232,7,-1.0,-1.0,16.5,51.2642897846451,4.34127999246466
8,2023-10-02 08:00:00,4861,31.44947,19.529083,38.708157,8.642988,11.086456,402.857,56.95018,23.687214,8,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
9,2023-10-02 09:00:00,4861,32.525436,20.841543,37.139225,16.45094,11.70659,385.6767,58.218857,26.041515,9,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
10,2023-10-02 10:00:00,4861,33.763725,20.08387,36.013187,23.90736,12.16371,373.105,57.173496,26.750154,10,-1.0,-1.0,29.0,51.2642897846451,4.34127999246466
11,2023-10-02 11:00:00,4861,31.892721,19.55812,31.558035,38.567604,12.075773,356.05133,46.587517,16.627504,11,-1.0,-1.0,40.0,51.2642897846451,4.34127999246466
12,2023-10-02 12:00:00,4861,27.382488,17.015173,27.080942,51.131428,11.447533,351.17447,39.647022,11.346994,12,-1.0,-1.0,41.0,51.2642897846451,4.34127999246466
13,2023-10-02 13:00:00,4861,29.223206,16.76788,24.80013,63.45709,9.524236,339.21375,37.0262,8.943546,13,-1.0,-1.0,23.0,51.2642897846451,4.34127999246466
14,2023-10-02 14:00:00,4861,28.601414,18.411247,25.06856,71.9516,9.511098,327.65317,36.22534,6.573152,14,-1.0,-1.0,34.5,51.2642897846451,4.34127999246466
15,2023-10-02 15:00:00,4861,26.8507,17.269938,25.354303,75.81711,9.618361,335.291,35.27714,5.1644807,15,-1.0,-1.0,31.5,51.2642897846451,4.34127999246466
16,2023-10-02 16:00:00,4861,27.006714,17.37975,38.63804,57.93572,11.390753,329.81348,46.247005,4.8925557,16,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
17,2023-10-02 17:00:00,4861,32.50329,19.700014,47.69011,56.570576,9.05991,359.71436,50.70814,3.1389647,17,-1.0,-1.0,21.0,51.2642897846451,4.34127999246466
18,2023-10-02 18:00:00,4861,35.085125,23.273773,60.319897,38.267902,10.839223,409.2711,57.770016,4.7183447,18,-1.0,-1.0,31.0,51.2642897846451,4.34127999246466
19,2023-10-02 19:00:00,4861,35.009396,24.571009,54.30556,21.664164,11.800267,418.60214,68.863754,4.260599,19,-1.0,-1.0,48.0,51.2642897846451,4.34127999246466
20,2023-10-02 20:00:00,4861,32.632675,25.080297,45.925373,18.898476,10.979193,429.78033,65.839455,5.1418996,20,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
6,2023-10-03 06:00:00,4861,21.151209,11.225908,15.221417,60.1885,4.7693973,201.55246,13.322044,0.7431993,6,-1.0,-1.0,12.5,51.2642897846451,4.34127999246466
7,2023-10-03 07:00:00,4861,18.797665,10.736723,16.233755,55.07469,5.435143,261.66345,12.637262,1.6898695,7,-1.0,-1.0,29.0,51.2642897846451,4.34127999246466
8,2023-10-03 08:00:00,4861,15.256063,8.585219,18.360197,43.602737,5.358288,250.57872,18.919956,3.1347404,8,-1.0,-1.0,27.0,51.2642897846451,4.34127999246466
9,2023-10-03 09:00:00,4861,11.716099,6.1301885,16.16759,43.092106,4.8957496,257.00226,17.392403,3.4251554,9,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
10,2023-10-03 10:00:00,4861,7.8769593,3.5583668,15.458829,52.770626,5.8867044,280.17465,14.761189,2.970044,10,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
11,2023-10-03 11:00:00,4861,7.992272,3.3477168,12.1668,61.70408,4.2164173,244.7416,11.418784,3.04388,11,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
12,2023-10-03 12:00:00,4861,8.640257,3.4964397,10.996111,61.347675,4.1723213,272.90695,13.314866,2.779144,12,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
13,2023-10-03 13:00:00,4861,10.42061,4.701059,11.811942,70.04566,4.112721,240.32588,14.304108,2.6271794,13,-1.0,-1.0,35.0,51.2642897846451,4.34127999246466
14,2023-10-03 14:00:00,4861,11.925313,5.506758,11.396821,71.873436,3.3705873,226.97443,13.156556,2.8035538,14,-1.0,-1.0,36.5,51.2642897846451,4.34127999246466
15,2023-10-03 15:00:00,4861,12.327189,5.566047,12.077193,75.44696,4.1433415,206.94736,12.893794,2.5903137,15,-1.0,-1.0,32.0,51.2642897846451,4.34127999246466
16,2023-10-03 16:00:00,4861,11.51532,5.4314976,16.821772,70.94673,5.162292,240.32599,12.095665,3.0476458,16,-1.0,-1.0,35.5,51.2642897846451,4.34127999246466
17,2023-10-03 17:00:00,4861,11.61466,5.7562385,21.446453,63.657764,5.686111,266.77524,14.367129,2.009994,17,-1.0,-1.0,39.0,51.2642897846451,4.34127999246466
18,2023-10-03 18:00:00,4861,12.242957,5.550383,19.706789,56.73543,7.987026,279.2916,14.6893215,1.6771083,18,-1.0,-1.0,37.5,51.2642897846451,4.34127999246466
19,2023-10-03 19:00:00,4861,12.676258,6.075963,25.699585,51.34242,6.1118045,291.30963,15.942382,0.97475094,19,-1.0,-1.0,30.0,51.2642897846451,4.34127999246466
20,2023-10-03 20:00:00,4861,12.739762,5.941675,25.544147,49.20872,8.150316,290.39386,18.232634,0.8468391,20,-1.0,-1.0,15.5,51.2642897846451,4.34127999246466
6,2023-10-04 06:00:00,4861,15.311576,7.7998276,33.66003,10.818709,7.410108,290.39395,20.903234,6.7336,6,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
7,2023-10-04 07:00:00,4861,16.67749,9.078235,31.45115,14.013492,6.9737496,317.0966,26.035538,10.053555,7,-1.0,-1.0,17.0,51.2642897846451,4.34127999246466
8,2023-10-04 08:00:00,4861,17.793306,9.554618,25.25411,24.021767,7.45036,320.4346,22.95598,9.390071,8,-1.0,-1.0,17.0,51.2642897846451,4.34127999246466
9,2023-10-04 09:00:00,4861,18.523369,10.230889,21.155973,30.621454,7.391963,307.0831,19.078678,10.32133,9,-1.0,-1.0,16.5,51.2642897846451,4.34127999246466
10,2023-10-04 10:00:00,4861,18.77488,9.115202,19.536118,36.963604,6.5565047,297.06964,18.07366,9.232081,10,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
11,2023-10-04 11:00:00,4861,17.653416,8.822809,16.622244,43.106956,6.1392813,293.94748,16.957125,7.157536,11,-1.0,-1.0,22.5,51.2642897846451,4.34127999246466
12,2023-10-04 12:00:00,4861,16.815622,8.4711895,14.301096,48.63739,6.079674,276.97275,14.339399,6.2812476,12,-1.0,-1.0,15.5,51.2642897846451,4.34127999246466
13,2023-10-04 13:00:00,4861,16.043638,7.7370343,14.565886,49.356766,5.841257,286.63434,13.500829,6.644616,13,-1.0,-1.0,17.0,51.2642897846451,4.34127999246466
14,2023-10-04 14:00:00,4861,16.337624,7.639647,15.101742,45.76021,5.6500664,302.84274,14.360743,5.87571,14,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
15,2023-10-04 15:00:00,4861,16.660522,7.184606,16.944326,47.92213,5.189463,301.53754,13.178591,5.0513315,15,-1.0,-1.0,14.0,51.2642897846451,4.34127999246466
16,2023-10-04 16:00:00,4861,15.896063,6.488739,21.305664,48.85996,6.0834966,299.17822,11.716474,4.2413573,16,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
17,2023-10-04 17:00:00,4861,17.116686,7.908966,27.078861,44.92015,6.6211224,318.7407,16.638191,2.2760887,17,-1.0,-1.0,12.5,51.2642897846451,4.34127999246466
18,2023-10-04 18:00:00,4861,17.473383,8.136009,31.074255,39.524708,6.7949357,316.10046,19.28108,1.831296,18,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
19,2023-10-04 19:00:00,4861,16.285082,7.9361806,30.484316,38.583683,8.362279,320.0871,19.287884,1.9934987,19,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
20,2023-10-04 20:00:00,4861,14.850763,7.794071,28.189898,40.05855,7.323969,317.1167,17.619083,2.1319692,20,-1.0,-1.0,32.0,51.2642897846451,4.34127999246466
6,2023-10-05 06:00:00,4861,13.613102,8.01447,28.829054,23.961063,6.5507917,317.58456,16.66499,3.382908,6,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
7,2023-10-05 07:00:00,4861,15.83183,9.21682,29.65583,22.122208,6.5808764,317.09665,19.625746,5.3332767,7,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
8,2023-10-05 08:00:00,4861,16.851116,9.134555,28.103592,25.353075,7.479457,320.43463,18.613403,6.0987377,8,-1.0,-1.0,11.5,51.2642897846451,4.34127999246466
9,2023-10-05 09:00:00,4861,17.21021,9.6646595,27.418139,27.573349,7.5697856,317.09668,19.5137,8.490396,9,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
10,2023-10-05 10:00:00,4861,20.25843,10.17876,25.768091,30.92019,7.503914,323.77246,19.060856,9.08718,10,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
11,2023-10-05 11:00:00,4861,19.48524,8.91424,23.298737,33.764553,8.068355,320.43463,18.854933,6.3445635,11,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
12,2023-10-05 12:00:00,4861,15.849541,7.8727274,22.438223,40.092438,7.9350047,337.12393,18.747416,5.9503636,12,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
13,2023-10-05 13:00:00,4861,14.581764,7.4752355,19.233301,49.77618,7.6319156,305.61877,15.960007,5.3201733,13,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
14,2023-10-05 14:00:00,4861,13.2987,6.9896555,18.273058,55.030365,8.590537,307.2228,14.710376,4.085947,14,-1.0,-1.0,25.5,51.2642897846451,4.34127999246466
15,2023-10-05 15:00:00,4861,14.114206,6.650495,17.307701,56.749535,8.159987,311.3653,13.23523,3.765261,15,-1.0,-1.0,19.0,51.2642897846451,4.34127999246466
16,2023-10-05 16:00:00,4861,14.725023,7.2183995,24.403416,51.076466,7.7486124,304.34,16.610195,5.320981,16,-1.0,-1.0,32.0,51.2642897846451,4.34127999246466
17,2023-10-05 17:00:00,4861,16.068096,8.315567,30.003029,42.453957,8.013345,306.77713,24.445185,3.0724578,17,-1.0,-1.0,17.0,51.2642897846451,4.34127999246466
18,2023-10-05 18:00:00,4861,17.134996,8.771586,39.91379,28.268589,8.995336,307.5983,30.980341,3.1680472,18,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
19,2023-10-05 19:00:00,4861,15.964185,8.509038,40.575382,23.868622,10.404619,303.7453,33.733913,8.493103,19,-1.0,-1.0,15.0,51.2642897846451,4.34127999246466
20,2023-10-05 20:00:00,4861,15.918808,9.393261,33.716095,20.284563,7.8576646,312.14777,32.3745,10.217545,20,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
6,2023-10-06 06:00:00,4861,15.2669735,9.270944,31.804937,21.380636,6.2559457,320.20435,36.132027,2.5400765,6,-1.0,-1.0,39.0,51.2642897846451,4.34127999246466
7,2023-10-06 07:00:00,4861,18.034658,9.612531,32.27737,20.689783,6.9585495,329.87994,35.945145,7.267303,7,-1.0,-1.0,28.5,51.2642897846451,4.34127999246466
8,2023-10-06 08:00:00,4861,17.78438,9.82337,27.332561,29.379545,6.970602,324.7597,31.39931,7.4911385,8,-1.0,-1.0,30.5,51.2642897846451,4.34127999246466
9,2023-10-06 09:00:00,4861,18.77525,10.319848,23.02599,34.00436,7.111332,312.40762,28.002483,8.233996,9,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
10,2023-10-06 10:00:00,4861,18.048323,10.428904,19.66131,39.485462,6.987747,314.2149,27.088764,7.73049,10,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
11,2023-10-06 11:00:00,4861,17.52504,10.272763,17.10551,44.48602,6.4478254,312.68015,27.706474,6.6322117,11,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
12,2023-10-06 12:00:00,4861,19.444603,11.315559,16.928698,50.932587,6.340514,294.40436,25.172548,5.9499073,12,-1.0,-1.0,22.5,51.2642897846451,4.34127999246466
13,2023-10-06 13:00:00,4861,19.128979,11.231095,14.866879,58.788116,5.923247,281.45087,19.387264,4.5864367,13,-1.0,-1.0,30.0,51.2642897846451,4.34127999246466
14,2023-10-06 14:00:00,4861,20.158213,10.082339,15.200408,63.203537,5.795358,281.414,16.783669,3.8004227,14,-1.0,-1.0,28.5,51.2642897846451,4.34127999246466
15,2023-10-06 15:00:00,4861,19.805117,9.629543,16.503166,66.87122,5.697605,276.51453,16.528925,3.1536818,15,-1.0,-1.0,16.5,51.2642897846451,4.34127999246466
16,2023-10-06 16:00:00,4861,21.262901,10.132961,20.132915,65.191635,5.8237147,284.91824,18.79935,3.0538344,16,-1.0,-1.0,14.0,51.2642897846451,4.34127999246466
17,2023-10-06 17:00:00,4861,20.309566,9.711968,24.258406,61.328087,5.234749,290.67337,20.95767,1.7191368,17,-1.0,-1.0,23.0,51.2642897846451,4.34127999246466
18,2023-10-06 18:00:00,4861,18.1922,9.114136,29.314848,50.835793,5.660439,305.10974,22.989492,1.5353194,18,-1.0,-1.0,15.0,51.2642897846451,4.34127999246466
19,2023-10-06 19:00:00,4861,18.302134,9.318664,27.744406,47.92174,5.654231,314.65738,20.286951,1.2922428,19,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
20,2023-10-06 20:00:00,4861,17.202986,9.4588995,27.418095,49.456573,6.204317,311.59454,20.605165,1.0900471,20,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
6,2023-10-07 06:00:00,4861,16.447474,10.418802,23.729258,33.724648,7.108612,238.32619,13.52052,2.5290349,6,-1.0,-1.0,12.5,51.2642897846451,4.34127999246466
7,2023-10-07 07:00:00,4861,16.451466,10.684744,24.268934,34.389812,6.4215164,247.00171,14.677032,4.270987,7,-1.0,-1.0,13.0,51.2642897846451,4.34127999246466
8,2023-10-07 08:00:00,4861,16.77109,10.302263,19.709368,42.086052,5.881174,257.01526,13.6814,5.8754635,8,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
9,2023-10-07 09:00:00,4861,17.589382,10.375381,16.089573,44.33318,5.8015103,236.98804,13.427754,6.6106234,9,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
10,2023-10-07 10:00:00,4861,18.415846,9.86413,14.145058,55.107037,5.7723355,241.71742,12.116148,5.672548,10,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
11,2023-10-07 11:00:00,4861,19.397713,10.486177,13.143692,59.029514,5.482235,260.35312,11.033676,5.9228997,11,-1.0,-1.0,16.5,51.2642897846451,4.34127999246466
12,2023-10-07 12:00:00,4861,21.029251,10.279005,12.284519,64.48627,5.216683,262.22873,10.590487,5.4686546,12,-1.0,-1.0,11.5,51.2642897846451,4.34127999246466
13,2023-10-07 13:00:00,4861,19.776737,10.342889,12.468175,69.06046,5.165944,261.38574,10.185541,4.1529655,13,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
14,2023-10-07 14:00:00,4861,19.495644,10.133789,12.867997,71.30937,4.956675,233.65016,10.829891,3.6582294,14,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
15,2023-10-07 15:00:00,4861,19.848967,9.593138,13.746299,72.832,4.734943,236.98817,10.497753,3.0889983,15,-1.0,-1.0,10.0,51.2642897846451,4.34127999246466
16,2023-10-07 16:00:00,4861,22.99929,9.526931,16.850204,73.71654,4.8560266,247.00174,13.825831,3.029765,16,-1.0,-1.0,6.5,51.2642897846451,4.34127999246466
17,2023-10-07 17:00:00,4861,20.272722,8.935046,18.054674,67.94928,4.75719,260.96548,15.801577,1.4219949,17,-1.0,-1.0,6.5,51.2642897846451,4.34127999246466
18,2023-10-07 18:00:00,4861,21.245201,9.022011,22.598198,59.495148,5.1377144,272.51608,16.67736,0.9109655,18,-1.0,-1.0,6.0,51.2642897846451,4.34127999246466
19,2023-10-07 19:00:00,4861,18.787453,9.216962,22.419071,58.27735,5.0891237,277.91803,17.355642,0.6841212,19,-1.0,-1.0,6.5,51.2642897846451,4.34127999246466
20,2023-10-07 20:00:00,4861,18.379097,8.924445,20.458261,56.908024,4.866119,286.1781,15.683333,0.6307719,20,-1.0,-1.0,6.5,51.2642897846451,4.34127999246466
6,2023-10-08 06:00:00,4861,19.334692,11.336567,29.726038,11.650715,9.139605,291.82306,27.509104,25.278233,6,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
7,2023-10-08 07:00:00,4861,22.904884,12.036395,31.67099,10.782963,11.466071,318.64908,33.355106,24.47655,7,-1.0,-1.0,32.5,51.2642897846451,4.34127999246466
8,2023-10-08 08:00:00,4861,22.96747,12.701691,30.87425,11.497477,12.441888,350.66437,33.913338,37.482464,8,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
9,2023-10-08 09:00:00,4861,24.818092,14.522613,32.839077,14.654535,15.359561,352.97128,37.327503,44.68677,9,-1.0,-1.0,21.0,51.2642897846451,4.34127999246466
10,2023-10-08 10:00:00,4861,27.071201,17.213337,31.682106,18.812113,14.731541,346.43298,38.10537,42.644596,10,-1.0,-1.0,25.5,51.2642897846451,4.34127999246466
11,2023-10-08 11:00:00,4861,28.34576,17.606241,27.720396,26.200853,15.8348875,324.6313,34.823124,29.467363,11,-1.0,-1.0,28.5,51.2642897846451,4.34127999246466
12,2023-10-08 12:00:00,4861,30.618849,15.06203,25.915922,34.59547,12.312924,310.20563,29.690424,19.63299,12,-1.0,-1.0,27.0,51.2642897846451,4.34127999246466
13,2023-10-08 13:00:00,4861,31.797558,14.282902,24.617336,46.27775,9.708231,270.04312,25.787388,12.21673,13,-1.0,-1.0,31.5,51.2642897846451,4.34127999246466
14,2023-10-08 14:00:00,4861,29.72957,13.94139,21.627745,54.359432,9.559173,258.90384,23.648731,7.894073,14,-1.0,-1.0,55.5,51.2642897846451,4.34127999246466
15,2023-10-08 15:00:00,4861,28.15801,13.362077,23.091532,50.315617,8.0998745,280.5939,22.214703,8.298799,15,-1.0,-1.0,58.0,51.2642897846451,4.34127999246466
16,2023-10-08 16:00:00,4861,29.278454,13.874022,30.92994,34.38879,9.323046,310.1468,28.459866,10.530179,16,-1.0,-1.0,20.0,51.2642897846451,4.34127999246466
17,2023-10-08 17:00:00,4861,27.383652,13.231339,33.07364,21.97703,9.666514,334.8457,29.12632,13.316757,17,-1.0,-1.0,15.5,51.2642897846451,4.34127999246466
18,2023-10-08 18:00:00,4861,24.259163,14.374318,37.881557,12.259984,10.02752,354.93964,30.998049,7.397411,18,-1.0,-1.0,15.5,51.2642897846451,4.34127999246466
19,2023-10-08 19:00:00,4861,26.64263,15.644136,41.449677,6.2420754,9.087671,373.58017,34.15979,14.590817,19,-1.0,-1.0,17.5,51.2642897846451,4.34127999246466
20,2023-10-08 20:00:00,4861,26.727362,16.539692,40.7166,2.4363308,8.301126,392.9921,39.039944,18.906576,20,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
6,2023-10-09 06:00:00,4861,33.334915,22.638517,42.155396,13.980363,10.371194,386.81906,33.819736,9.998218,6,-1.0,-1.0,50.0,51.2642897846451,4.34127999246466
7,2023-10-09 07:00:00,4861,37.536808,25.696693,45.925385,8.793992,11.56332,398.72247,36.748226,12.875205,7,-1.0,-1.0,49.5,51.2642897846451,4.34127999246466
8,2023-10-09 08:00:00,4861,42.94111,26.865152,41.669537,13.53888,11.502948,399.1977,36.525738,19.721483,8,-1.0,-1.0,43.0,51.2642897846451,4.34127999246466
9,2023-10-09 09:00:00,4861,41.471138,23.795313,37.082954,18.611883,9.487224,332.5245,36.104607,17.666664,9,-1.0,-1.0,36.5,51.2642897846451,4.34127999246466
10,2023-10-09 10:00:00,4861,37.286552,22.288414,32.28484,27.660643,10.353919,342.29367,33.648315,15.286122,10,-1.0,-1.0,38.0,51.2642897846451,4.34127999246466
11,2023-10-09 11:00:00,4861,35.835377,20.560658,30.159948,30.89677,12.241372,306.72342,30.792587,14.836087,11,-1.0,-1.0,36.0,51.2642897846451,4.34127999246466
12,2023-10-09 12:00:00,4861,33.49396,20.75995,30.63028,33.18683,11.124577,282.8916,26.43952,14.426666,12,-1.0,-1.0,37.5,51.2642897846451,4.34127999246466
13,2023-10-09 13:00:00,4861,37.404034,20.911165,28.10359,43.03012,10.211608,282.37704,22.899546,11.944091,13,-1.0,-1.0,43.0,51.2642897846451,4.34127999246466
14,2023-10-09 14:00:00,4861,36.49436,17.8729,28.551092,41.772526,9.822891,270.4839,22.010126,8.245934,14,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
15,2023-10-09 15:00:00,4861,34.617847,16.44253,35.41487,37.890408,10.5337105,269.4463,23.033617,7.008509,15,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
